1945,A Song to Remember ,Charles Nelson
1945,The Bells of St. Mary's ,Robert Emmett Dolan
1945,Brewster's Millions ,Lou Forbes
1945,Captain Kidd ,Werner Janssen
1945,The Enchanted Cottage ,Roy Webb
1945,Flame of Barbary Coast ,"Morton Scott, Dale Butts"
1945,G. I. Honeymoon ,Edward J. Kay
1945,G. I. Joe ,"Louis Applebaum, Ann Ronell"
1945,Guest in the House ,Werner Janssen
1945,Guest Wife ,Daniele Amfitheatrof
1945,The Keys of the Kingdom ,Alfred Newman
1945,The Lost Weekend ,Miklos Rozsa
1945,Love Letters ,Victor Young
1945,The Man Who Walked Alone ,Karl Hajos
1945,"Objective, Burma! ",Franz Waxman
1945,Paris--Underground ,Alexander Tansman
1945,A Song to Remember ,"Miklos Rozsa, Morris Stoloff"
1945,The Southerner ,Werner Janssen
1945,Spellbound ,Miklos Rozsa
1945,This Love of Ours ,H. J. Salter
1945,The Valley of Decision ,Herbert Stothart
1945,The Woman in the Window ,"Arthur Lange, Hugo Friedhofer"
1945,Anchors Aweigh ,Georgie Stoll
1945,Belle of the Yukon ,Arthur Lange
1945,Can't Help Singing ,"Jerome Kern, H. J. Salter"
1945,Hitchhike to Happiness ,Morton Scott
1945,Incendiary Blonde ,Robert Emmett Dolan
1945,Rhapsody in Blue ,"Ray Heindorf, Max Steiner"
1945,State Fair ,"Alfred Newman, Charles Henderson"
1945,Sunbonnet Sue ,Edward J. Kay
1945,The Three Caballeros ,"Charles Wolcott, Edward Plumb, Paul J. Smith"
1945,Tonight and Every Night ,"Marlin Skiles, Morris Stoloff"
1945,Why Girls Leave Home ,Walter Greene
1945,Wonder Man ,"Ray Heindorf, Lou Forbes"
1945,"""Accentuate The Positive"" from Here Come the Waves",Music by Harold Arlen; Lyrics by Johnny Mercer
1945,"""Anywhere"" from Tonight and Every Night",Music by Jule Styne; Lyrics by Sammy Cahn
1945,"""Aren't You Glad You're You?"" from The Bells of St. Mary's",Music by James Van Heusen; Lyrics by Johnny Burke
1945,"""The Cat And The Canary"" from Why Girls Leave Home",Music by Jay Livingston; Lyrics by Ray Evans
1945,"""Endlessly"" from Earl Carroll Vanities",Music by Walter Kent; Lyrics by Kim Gannon
1945,"""I Fall In Love Too Easily"" from Anchors Aweigh",Music by Jule Styne; Lyrics by Sammy Cahn
1945,"""I'll Buy That Dream"" from Sing Your Way Home",Music by Allie Wrubel; Lyrics by Herb Magidson
1945,"""It Might As Well Be Spring"" from State Fair",Music by Richard Rodgers; Lyrics by Oscar Hammerstein II
1945,"""Linda"" from G. I. Joe",Music and Lyrics by Ann Ronell
1945,"""Love Letters"" from Love Letters",Music by Victor Young; Lyrics by Eddie Heyman
1945,"""More And More"" from Can't Help Singing",Music by Jerome Kern; Lyrics by E. Y. Harburg
1945,"""Sleighride In July"" from Belle of the Yukon",Music by James Van Heusen; Lyrics by Johnny Burke
1945,"""So In Love"" from Wonder Man",Music by David Rose; Lyrics by Leo Robin
1945,"""Some Sunday Morning"" from San Antonio",Music by Ray Heindorf and M. K. Jerome; Lyrics by Ted Koehler
1945,Anchors Aweigh ,Metro-Goldwyn-Mayer
1945,The Bells of St. Mary's ,Rainbow Productions
1945,The Lost Weekend ,Paramount
1945,Mildred Pierce ,Warner Brothers
1945,Spellbound ,Selznick International Pictures
1945,Donald's Crime ,"Walt Disney, Producer"
1945,Jasper and the Beanstalk ,"George Pal, Producer"
1945,Life with Feathers ,"Eddie Selzer, Producer"
1945,Mighty Mouse in Gypsy Life ,"Paul Terry, Producer"
1945,The Poet and Peasant ,"Walter Lantz, Producer"
1945,Quiet Please! ,"Frederick Quimby, Producer"
1945,Rippling Romance ,Screen Gems
1945,Along the Rainbow Trail ,"Edmund Reek, Producer"
1945,Screen Snapshots' 25th Anniversary ,"Ralph Staub, Producer"
1945,Stairway to Light ,"Herbert Moulton, Producer; Jerry Bresler, Executive Producer"
1945,Story of a Dog ,"Gordon Hollingshead, Producer"
1945,White Rhapsody ,"Grantland Rice, Producer"
1945,Your National Gallery ,"Joseph O'Brien and Thomas Mead, Producers"
1945,A Gun in His Hand ,"Chester Franklin, Producer; Jerry Bresler, Executive Producer"
1945,The Jury Goes Round 'N' Round ,"Jules White, Producer"
1945,The Little Witch ,"George Templeton, Producer"
1945,Star in the Night ,"Gordon Hollingshead, Producer"
1945,The Bells of St. Mary's ,"RKO Radio Studio Sound Department, Stephen Dunn, Sound Director"
1945,Flame of Barbary Coast ,"Republic Studio Sound Department, Daniel J. Bloomberg, Sound Director"
1945,Lady on a Train ,"Universal Studio Sound Department, Bernard B. Brown, Sound Director"
1945,Leave Her to Heaven ,"20th Century-Fox Studio Sound Department, Thomas T. Moulton, Sound Director"
1945,Rhapsody in Blue ,"Warner Brothers Studio Sound Department, Nathan Levinson, Sound Director"
1945,A Song to Remember ,"Columbia Studio Sound Department, John P. Livadary, Sound Director"
1945,The Southerner ,"General Service, Jack Whitney, Sound Director"
1945,They Were Expendable ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1945,The Three Caballeros ,"Walt Disney Studio Sound Department, C. O. Slyfield, Sound Director"
1945,Three Is a Family ,"RCA Sound, W. V. Wolfe, Sound Director"
1945,The Unseen ,"Paramount Studio Sound Department, Loren L. Ryder, Sound Director"
1945,Wonder Man ,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
1945,Captain Eddie ,"Photographic Effects by Fred Sersen, Sol Halprin; Sound Effects by Roger Heman, Harry Leonard"
1945,Spellbound ,Photographic Effects by Jack Cosgrove
1945,They Were Expendable ,"Photographic Effects by A. Arnold Gillespie, Donald Jahraus, Robert A. MacDonald; Sound Effects by Michael Steinore"
1945,A Thousand and One Nights ,Photographic Effects by Lawrence W. Butler; Sound Effects by Ray Bomba
1945,Wonder Man ,Photographic Effects by John Fulton; Sound Effects by Arthur W. Johns
1945,The Affairs of Susan ,"Thomas Monroe, Laszlo Gorog"
1945,The House on 92nd Street ,Charles G. Booth
1945,A Medal for Benny ,"John Steinbeck, Jack Wagner"
1945,"Objective, Burma! ",Alvah Bessie
1945,A Song to Remember ,Ernst Marischka
1945,Dillinger ,Philip Yordan
1945,Marie-Louise ,Richard Schweizer
1945,Music for Millions ,Myles Connolly
1945,Salty O'Rourke ,Milton Holmes
1945,"What Next, Corporal Hargrove? ",Harry Kurnitz
1945,G. I. Joe ,"Leopold Atlas, Guy Endore, Philip Stevenson"
1945,The Lost Weekend ,"Charles Brackett, Billy Wilder"
1945,Mildred Pierce ,Ranald MacDougall
1945,Pride of the Marines ,Albert Maltz
1945,A Tree Grows in Brooklyn ,"Tess Slesinger, Frank Davis"
1945,Walter Wanger,
1945,Peggy Ann Garner,
1945,The House I Live In,
1945,"Republic Studio, Daniel J. Bloomberg and the Republic Studio Sound Department",
1946,Fredric March,The Best Years of Our Lives
1946,Laurence Olivier,Henry V
1946,Larry Parks,The Jolson Story
1946,Gregory Peck,The Yearling
1946,James Stewart,It's a Wonderful Life
1946,Charles Coburn,The Green Years
1946,William Demarest,The Jolson Story
1946,Claude Rains,Notorious
1946,Harold Russell,The Best Years of Our Lives
1946,Clifton Webb,The Razor's Edge
1946,Olivia de Havilland,To Each His Own
1946,Celia Johnson,Brief Encounter
1946,Jennifer Jones,Duel in the Sun
1946,Rosalind Russell,Sister Kenny
1946,Jane Wyman,The Yearling
1946,Ethel Barrymore,The Spiral Staircase
1946,Anne Baxter,The Razor's Edge
1946,Lillian Gish,Duel in the Sun
1946,Flora Robson,Saratoga Trunk
1946,Gale Sondergaard,Anna and the King of Siam
1946,Anna and the King of Siam ,"Art Direction: Lyle Wheeler, William Darling; Interior Decoration: Thomas Little, Frank E. Hughes"
1946,Kitty ,"Art Direction: Hans Dreier, Walter Tyler; Interior Decoration: Sam Comer, Ray Moyer"
1946,The Razor's Edge ,"Art Direction: Richard Day, Nathan Juran; Interior Decoration: Thomas Little, Paul S. Fox"
1946,Caesar and Cleopatra ,John Bryan
1946,Henry V ,"Art Direction: Paul Sheriff, Carmen Dillon"
1946,The Yearling ,"Art Direction: Cedric Gibbons, Paul Groesse; Interior Decoration: Edwin B. Willis"
1946,Anna and the King of Siam ,Arthur Miller
1946,The Green Years ,George Folsey
1946,The Jolson Story ,Joseph Walker
1946,The Yearling ,"Charles Rosher, Leonard Smith, Arthur Arling"
1946,The Best Years of Our Lives ,William Wyler
1946,Brief Encounter ,David Lean
1946,It's a Wonderful Life ,Frank Capra
1946,The Killers ,Robert Siodmak
1946,The Yearling ,Clarence Brown
1946,Atomic Power ,The March of Time
1946,Life at the Zoo ,Artkino
1946,Paramount News Issue #37 (Twentieth Anniversary Issue!  1927.....1947) ,Paramount
1946,Seeds of Destiny ,United States Department of War
1946,Traffic with the Devil ,"Herbert Morgan, Producer"
1946,The Best Years of Our Lives ,Daniel Mandell
1946,It's a Wonderful Life ,William Hornbeck
1946,The Jolson Story ,William Lyon
1946,The Killers ,Arthur Hilton
1946,The Yearling ,Harold Kress
1946,Anna and the King of Siam ,Bernard Herrmann
1946,The Best Years of Our Lives ,Hugo Friedhofer
1946,Henry V ,William Walton
1946,Humoresque ,Franz Waxman
1946,The Killers ,Miklos Rozsa
1946,Blue Skies ,Robert Emmett Dolan
1946,Centennial Summer ,Alfred Newman
1946,The Harvey Girls ,Lennie Hayton
1946,The Jolson Story ,Morris Stoloff
1946,Night and Day ,"Ray Heindorf, Max Steiner"
1946,"""All Through The Day"" from Centennial Summer",Music by Jerome Kern; Lyrics by Oscar Hammerstein II
1946,"""I Can't Begin To Tell You"" from The Dolly Sisters",Music by James Monaco; Lyrics by Mack Gordon
1946,"""Ole Buttermilk Sky"" from Canyon Passage",Music by Hoagy Carmichael; Lyrics by Jack Brooks
1946,"""On The Atchison, Topeka And The Santa Fe"" from The Harvey Girls",Music by Harry Warren; Lyrics by Johnny Mercer
1946,"""You Keep Coming Back Like A Song"" from Blue Skies",Music and Lyrics by Irving Berlin
1946,The Best Years of Our Lives ,Samuel Goldwyn Productions
1946,Henry V ,J. Arthur Rank-Two Cities Films
1946,It's a Wonderful Life ,Liberty Films
1946,The Razor's Edge ,20th Century-Fox
1946,The Yearling ,Metro-Goldwyn-Mayer
1946,The Cat Concerto ,"Frederick Quimby, Producer"
1946,Chopin's Musical Moments ,"Walter Lantz, Producer"
1946,John Henry and the Inky Poo ,"George Pal, Producer"
1946,Squatter's Rights ,"Walt Disney, Producer"
1946,Walky Talky Hawky ,"Edward Selzer, Producer"
1946,Dive-Hi Champs ,"Jack Eaton, Producer"
1946,Facing Your Danger ,"Gordon Hollingshead, Producer"
1946,Golden Horses ,"Edmund Reek, Producer"
1946,Smart as a Fox ,"Gordon Hollingshead, Producer"
1946,Sure Cures ,"Pete Smith, Producer"
1946,A Boy and His Dog ,"Gordon Hollingshead, Producer"
1946,College Queen ,"George B. Templeton, Producer"
1946,Hiss and Yell ,"Jules White, Producer"
1946,The Luckiest Guy in the World ,"Jerry Bresler, Producer"
1946,The Best Years of Our Lives ,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
1946,It's a Wonderful Life ,"RKO Radio Studio Sound Department, John Aalberg, Sound Director"
1946,The Jolson Story ,"Columbia Studio Sound Department, John Livadary, Sound Director"
1946,Blithe Spirit ,Special Visual Effects by Thomas Howard
1946,A Stolen Life ,Special Visual Effects by William McGann; Special Audible Effects by Nathan Levinson
1946,The Dark Mirror ,Vladimir Pozner
1946,The Strange Love of Martha Ivers ,Jack Patrick
1946,The Stranger ,Victor Trivas
1946,To Each His Own ,Charles Brackett
1946,Vacation from Marriage ,Clemence Dane
1946,The Blue Dahlia ,Raymond Chandler
1946,Children of Paradise ,Jacques Prevert
1946,Notorious ,Ben Hecht
1946,Road to Utopia ,"Norman Panama, Melvin Frank"
1946,The Seventh Veil ,"Muriel Box, Sydney Box"
1946,Anna and the King of Siam ,"Talbot Jennings, Sally Benson"
1946,The Best Years of Our Lives ,Robert E. Sherwood
1946,Brief Encounter ,"David Lean, Anthony Havelock-Allan, Ronald Neame"
1946,The Killers ,Anthony Veiller
1946,Open City ,"Sergio Amidei, F. Fellini"
1946,Laurence Olivier,Henry V
1946,Harold Russell,The Best Years of Our Lives
1946,Ernst Lubitsch,
1946,"Claude Jarman, Jr.",
1946,Samuel Goldwyn,
1947,Ronald Colman,A Double Life
1947,John Garfield,Body and Soul
1947,Gregory Peck,Gentleman's Agreement
1947,William Powell,Life with Father
1947,Michael Redgrave,Mourning Becomes Electra
1947,Charles Bickford,The Farmer's Daughter
1947,Thomas Gomez,Ride the Pink Horse
1947,Edmund Gwenn,Miracle on 34th Street
1947,Robert Ryan,Crossfire
1947,Richard Widmark,Kiss of Death
1947,Joan Crawford,Possessed
1947,Susan Hayward,Smash-Up--The Story of a Woman
1947,Dorothy McGuire,Gentleman's Agreement
1947,Rosalind Russell,Mourning Becomes Electra
1947,Loretta Young,The Farmer's Daughter
1947,Ethel Barrymore,The Paradine Case
1947,Gloria Grahame,Crossfire
1947,Celeste Holm,Gentleman's Agreement
1947,Marjorie Main,The Egg and I
1947,Anne Revere,Gentleman's Agreement
1947,The Foxes of Harrow ,"Art Direction: Lyle Wheeler, Maurice Ransford; Set Decoration: Thomas Little, Paul S. Fox"
1947,Great Expectations ,Art Direction: John Bryan; Set Decoration: Wilfred Shingleton
1947,Black Narcissus ,Art Direction: Alfred Junge; Set Decoration: Alfred Junge
1947,Life with Father ,Art Direction: Robert M. Haas; Set Decoration: George James Hopkins
1947,The Ghost and Mrs. Muir ,"Charles Lang, Jr."
1947,Great Expectations ,Guy Green
1947,Green Dolphin Street ,George Folsey
1947,Black Narcissus ,Jack Cardiff
1947,Life with Father ,"Peverell Marley, William V. Skall"
1947,Mother Wore Tights ,Harry Jackson
1947,The Bishop's Wife ,Henry Koster
1947,Crossfire ,Edward Dmytryk
1947,A Double Life ,George Cukor
1947,Gentleman's Agreement ,Elia Kazan
1947,Great Expectations ,David Lean
1947,Design for Death ,"Sid Rogell, Executive Producer; Theron Warth and Richard O. Fleischer, Producers"
1947,Journey into Medicine ,United States Department of State Office of Information and Educational Exchange
1947,The World Is Rich ,"Paul Rotha, Producer"
1947,First Steps ,United Nations Division of Films and Visual Information
1947,Passport to Nowhere ,"Frederic Ullman, Jr., Producer"
1947,School in the Mailbox ,Australian News & Information Bureau
1947,The Bishop's Wife ,Monica Collingwood
1947,Body and Soul ,"Francis Lyon, Robert Parrish"
1947,Gentleman's Agreement ,Harmon Jones
1947,Green Dolphin Street ,George White
1947,Odd Man Out ,Fergus McDonell
1947,The Bishop's Wife ,Hugo Friedhofer
1947,Captain from Castile ,Alfred Newman
1947,A Double Life ,Dr. Miklos Rozsa
1947,Forever Amber ,David Raksin
1947,Life with Father ,Max Steiner
1947,Fiesta ,Johnny Green
1947,Mother Wore Tights ,Alfred Newman
1947,My Wild Irish Rose ,"Ray Heindorf, Max Steiner"
1947,Road to Rio ,Robert Emmett Dolan
1947,Song of the South ,"Daniele Amfitheatrof, Paul J. Smith, Charles Wolcott"
1947,"""A Gal In Calico"" from The Time, the Place and the Girl",Music by Arthur Schwartz; Lyrics by Leo Robin
1947,"""I Wish I Didn't Love You So"" from The Perils of Pauline",Music and Lyrics by Frank Loesser
1947,"""Pass That Peace Pipe"" from Good News","Music and Lyrics by Ralph Blane, Roger Edens and Hugh Martin"
1947,"""You Do"" from Mother Wore Tights",Music by Josef Myrow; Lyrics by Mack Gordon
1947,"""Zip-A-Dee-Doo-Dah"" from Song of the South",Music by Allie Wrubel; Lyrics by Ray Gilbert
1947,The Bishop's Wife ,Samuel Goldwyn Productions
1947,Crossfire ,RKO Radio
1947,Gentleman's Agreement ,20th Century-Fox
1947,Great Expectations ,J. Arthur Rank-Cineguild
1947,Miracle on 34th Street ,20th Century-Fox
1947,Chip An' Dale ,"Walt Disney, Producer"
1947,Dr. Jekyll and Mr. Mouse ,"Frederick Quimby, Producer"
1947,Pluto's Blue Note ,"Walt Disney, Producer"
1947,Tubby the Tuba ,"George Pal, Producer"
1947,Tweetie Pie ,"Edward Selzer, Producer"
1947,"Brooklyn, U.S.A. ","Thomas Mead, Producer"
1947,Good-bye Miss Turlock ,"Herbert Moulton, Producer"
1947,Moon Rockets ,"Jerry Fairbanks, Producer"
1947,Now You See It ,"Pete Smith, Producer"
1947,So You Want to Be in Pictures ,"Gordon Hollingshead, Producer"
1947,Champagne for Two ,"Harry Grey, Producer"
1947,Climbing the Matterhorn ,"Irving Allen, Producer"
1947,Fight of the Wild Stallions ,"Thomas Mead, Producer"
1947,Give Us the Earth ,"Herbert Morgan, Producer"
1947,A Voice Is Born: The Story of Niklos Gafni ,"Ben Blake, Producer"
1947,The Bishop's Wife ,"Samuel Goldwyn Studio Sound Department, Gordon Sawyer, Sound Director"
1947,Green Dolphin Street ,"Metro-Goldwyn-Mayer Studio Sound Department, Douglas Shearer, Sound Director"
1947,T-Men ,"Sound Service, Inc., Jack R. Whitney, Sound Director"
1947,Green Dolphin Street ,"Special Visual Effects by A. Arnold Gillespie, Warren Newcombe; Special Audible Effects by Douglas Shearer, Michael Steinore"
1947,Unconquered ,"Special Visual Effects by Farciot Edouart, Devereux Jennings, Gordon Jennings, Wallace Kelley, Paul Lerpae; Special Audible Effects by George Dutton"
1947,A Cage of Nightingales ,"Georges Chaperot, Rene Wheeler"
1947,It Happened on Fifth Avenue ,"Herbert Clyde Lewis, Frederick Stephani"
1947,Kiss of Death ,Eleazar Lipsky
1947,Miracle on 34th Street ,Valentine Davies
1947,Smash-Up--The Story of a Woman ,"Dorothy Parker, Frank Cavett"
1947,The Bachelor and the Bobby-Soxer ,Sidney Sheldon
1947,Body and Soul ,Abraham Polonsky
1947,A Double Life ,"Ruth Gordon, Garson Kanin"
1947,Monsieur Verdoux ,Charles Chaplin
1947,Shoe-Shine ,"Sergio Amidei, Adolfo Franci, C. G. Viola, Cesare Zavattini"
1947,Boomerang! ,Richard Murphy
1947,Crossfire ,John Paxton
1947,Gentleman's Agreement ,Moss Hart
1947,Great Expectations ,"David Lean, Anthony Havelock-Allan, Ronald Neame"
1947,Miracle on 34th Street ,George Seaton
1947,James Baskett,Song of the South
1947,Bill and Coo,
1947,Shoe-Shine,
1947,"Colonel William N. Selig, Albert E. Smith, Thomas Armat and George K. Spoor",
1948,Lew Ayres,Johnny Belinda
1948,Montgomery Clift,The Search
1948,Dan Dailey,When My Baby Smiles at Me
1948,Laurence Olivier,Hamlet
1948,Clifton Webb,Sitting Pretty
1948,Charles Bickford,Johnny Belinda
1948,José Ferrer,Joan of Arc
1948,Oscar Homolka,I Remember Mama
1948,Walter Huston,The Treasure of the Sierra Madre
1948,Cecil Kellaway,The Luck of the Irish
1948,Ingrid Bergman,Joan of Arc
1948,Olivia de Havilland,The Snake Pit
1948,Irene Dunne,I Remember Mama
1948,Barbara Stanwyck,"Sorry, Wrong Number"
1948,Jane Wyman,Johnny Belinda
1948,Barbara Bel Geddes,I Remember Mama
1948,Ellen Corby,I Remember Mama
1948,Agnes Moorehead,Johnny Belinda
1948,Jean Simmons,Hamlet
1948,Claire Trevor,Key Largo
1948,Hamlet ,Art Direction: Roger K. Furse; Set Decoration: Carmen Dillon
